"Date","Time","Identity","Internal IP Address","External IP Address","Action","Destination","Categories"
"2016-04-26","05:32:24","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:32:03","Nashville","198.203.192.52","198.203.192.126","Blocked","sbcglobel.net","Malware"
"2016-04-26","05:31:53","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:35","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:34","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:34","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:34","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:34","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:34","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:30","Frankfurt","10.164.117.16","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:30","Frankfurt","10.164.117.16","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:30","Frankfurt","10.164.117.16","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:30","Frankfurt","10.164.117.16","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:30","Frankfurt","10.164.117.16","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:30","Frankfurt","10.164.117.16","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:31:13","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:30:43","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:30:05","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:29:57","Savannah 6th Floor B Users ","10.167.16.126","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:29:40","Barbara","10.164.117.205","195.245.90.57","Blocked","www.santillana.cl","Malware"
"2016-04-26","05:29:35","Barbara","10.164.117.205","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:29:30","Savannah 6th Floor A Users","10.167.6.20","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:29:28","Barbara","10.164.117.62","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:29:28","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:29:06","Barbara","10.164.117.62","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:28:46","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:28:18","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:28:11","Barbara","10.164.117.62","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:51","Barbara","10.164.117.212","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:44","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:34","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:19","Barbara","10.164.117.201","195.245.90.57","Blocked","www.santillana.cl","Malware"
"2016-04-26","05:27:09","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:06","Savannah","10.165.115.161","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:27:05","Proxy13","10.164.50.177","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:26:34","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:26:25","Barbara","10.164.117.72","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:26:18","Barbara","10.164.117.212","195.245.90.57","Blocked","www.santillana.cl","Malware"
"2016-04-26","05:26:14","Frankfurt","10.165.155.152","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:26:00","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:56","Nashville","198.203.192.53","198.203.192.126","Blocked","bankofhewest.com","Malware"
"2016-04-26","05:25:44","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:44","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:44","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:40","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:40","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:40","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:36","Barbara","10.164.117.201","195.245.90.57","Blocked","www.santillana.cl","Malware"
"2016-04-26","05:25:29","Barbara","10.164.117.212","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:28","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:21","Savannah","10.165.115.161","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:10","Frankfurt","10.165.155.186","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:10","Frankfurt","10.165.155.186","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:10","Frankfurt","10.165.155.186","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:10","Frankfurt","10.165.155.186","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:10","Frankfurt","10.165.155.186","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:25:10","Frankfurt","10.165.155.186","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:56","Savannah 6th Floor B Users ","10.167.16.126","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:52","Savannah 7th Floor A Users","10.167.7.90","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:46","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:36","Nashville","198.203.192.53","198.203.192.126","Blocked","greeleyfurnace.com","Malware"
"2016-04-26","05:24:26","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:15","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:15","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:15","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:15","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:15","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:15","Barbara","10.164.98.60","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:24:06","Frankfurt","10.165.156.48","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:23:43","Savannah","10.165.115.161","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:23:16","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:22:09","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:33","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:33","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:33","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:29","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:29","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:20","Barbara","10.165.154.22","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:20","Barbara","10.165.154.22","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:20","Barbara","10.165.154.22","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:20","Barbara","10.165.154.22","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:20","Barbara","10.165.154.22","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:20","Barbara","10.165.154.22","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:04","Nashville","10.164.34.185","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:03","Nashville","10.164.34.185","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:21:02","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:19:56","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:19:55","Savannah 6th Floor B Users ","10.167.16.126","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:19:53","DRAC Barbara ","10.164.127.47","195.245.90.57","Blocked","media.giphy.com","Photo Sharing,Visual Search Engines,FireEye"
"2016-04-26","05:19:53","Barbara","10.164.117.90","195.245.90.57","Blocked","media.giphy.com","Photo Sharing,Visual Search Engines,FireEye"
"2016-04-26","05:19:51","Barbara","10.164.117.90","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:19:51","Barbara","10.164.117.90","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:19:18","Nashville","198.203.192.52","198.203.192.126","Blocked","gmaiil.com","Malware"
"2016-04-26","05:19:18","Nashville","198.203.192.52","198.203.192.126","Allowed","gmaiil.com","Malware"
"2016-04-26","05:19:07","Savannah 7th Floor A Users","10.167.7.89","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:18:53","Nashville","198.203.192.52","198.203.192.126","Blocked","mail.citystaug.com","Malware"
"2016-04-26","05:18:53","Nashville","198.203.192.52","198.203.192.126","Blocked","filter.citystaug.com","Malware"
"2016-04-26","05:18:53","Nashville","198.203.192.52","198.203.192.126","Allowed","citystaug.com","Malware"
"2016-04-26","05:18:30","Barbara","10.164.112.132","195.245.90.57","Blocked","widgets.sprinklecontent.com","FireEye"
"2016-04-26","05:18:22","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:18:01","DRAC Barbara ","10.164.127.47","195.245.90.57","Blocked","e.hub.com.pl","Drive-by Downloads/Exploits"
"2016-04-26","05:17:31","Nashville","198.203.192.53","198.203.192.126","Blocked","napavalleyortho.com","Malware"
"2016-04-26","05:17:23","Nashville","198.203.192.52","198.203.192.126","Blocked","icloid.com","Malware"
"2016-04-26","05:17:20","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:17:20","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:17:20","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:17:17","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:17:17","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:17:16","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:17:16","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:17:15","Nashville","198.203.192.52","198.203.192.126","Blocked","oitlook.com","Malware"
"2016-04-26","05:17:11","Savannah","10.165.115.161","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:16:48","Nashville","198.203.192.53","198.203.192.126","Allowed","canadianposcorp.com","Malware"
"2016-04-26","05:16:48","Nashville","198.203.192.53","198.203.192.126","Blocked","canadianposcorp.com","Malware"
"2016-04-26","05:16:08","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:15:41","Nashville","198.203.192.52","198.203.192.126","Blocked","mail.mgmichaels.com","Drive-by Downloads/Exploits"
"2016-04-26","05:15:01","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:14:54","Savannah 6th Floor B Users ","10.167.16.126","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:14:50","Savannah 7th Floor A Users","10.167.7.90","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:14:50","Savannah RIB-01","10.164.141.139","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:14:39","Nashville","198.203.192.52","198.203.192.126","Blocked","sbsglobal.net","Malware"
"2016-04-26","05:14:38","Barbara","10.164.117.205","195.245.90.57","Blocked","www.santillana.cl","Malware"
"2016-04-26","05:14:34","Barbara","10.164.117.205","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:42","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:38","Savannah","10.165.115.161","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:11","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:08","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:08","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:08","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:06","Nashville","10.164.34.158","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:05","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:05","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:13:05","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:12:36","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:12:19","Nashville","198.203.192.53","198.203.192.126","Blocked","sbsglobal.net","Malware"
"2016-04-26","05:12:02","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:11:34","Barbara","10.165.155.195","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:11:33","Frankfurt","10.164.119.83","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:11:27","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:11:21","Frankfurt","10.165.156.71","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:53","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:41","Frankfurt","10.165.156.105","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:41","Frankfurt","10.165.156.105","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:40","Frankfurt","10.165.156.105","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:40","Frankfurt","10.165.156.105","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:40","Frankfurt","10.165.156.105","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:40","Frankfurt","10.165.156.105","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:19","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:10:02","Frankfurt","10.165.156.71","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:53","Savannah 6th Floor B Users ","10.167.16.126","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:48","Frankfurt","10.165.155.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:30","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:19","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:00","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:00","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:09:00","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:08:56","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:08:56","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:08:56","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:08:45","Frankfurt","10.165.155.195","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:08:36","Nashville","198.203.192.52","198.203.192.126","Blocked","napavalleyortho.com","Malware"
"2016-04-26","05:08:36","Nashville","198.203.192.53","198.203.192.126","Blocked","mx5.csof.net","Malware"
"2016-04-26","05:08:36","Nashville","198.203.192.53","198.203.192.126","Blocked","mx6.csof.net","Malware"
"2016-04-26","05:08:36","Nashville","198.203.192.53","198.203.192.126","Allowed","bellsourh.net","Malware"
"2016-04-26","05:08:19","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:08:11","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:07:57","Barbara","10.164.117.90","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:07:54","DRAC Barbara ","10.164.127.47","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:07:47","Nashville","198.203.192.52","198.203.192.126","Blocked","arealty.com","Malware"
"2016-04-26","05:07:44","Nashville","198.203.192.52","198.203.192.126","Blocked","yshoo.com","Malware"
"2016-04-26","05:07:44","Nashville","198.203.192.52","198.203.192.126","Allowed","yshoo.com","Malware"
"2016-04-26","05:07:32","Frankfurt","10.165.156.48","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:07:09","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:07:04","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:06:56","Nashville","198.203.192.53","198.203.192.126","Blocked","sbcglobel.net","Malware"
"2016-04-26","05:06:29","Frankfurt","10.165.156.48","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:06:00","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:05:58","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:05:41","DRAC Barbara ","10.164.127.47","195.245.90.57","Blocked","widgets.sprinklecontent.com","FireEye"
"2016-04-26","05:05:04","Barbara","10.164.117.90","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:51","Savannah 6th Floor B Users ","10.167.16.126","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:50","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:48","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:48","Savannah 7th Floor A Users","10.167.7.90","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:36","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:36","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:36","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:32","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:32","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:32","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:04:06","Savannah 7th Floor A Users","10.167.7.89","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:03:44","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:03:44","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:02:56","Frankfurt","10.165.154.31","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:02:54","Barbara","10.164.117.90","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:02:48","Frankfurt","10.165.156.48","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:02:42","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:02:34","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:02:02","Savannah","10.165.0.142","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:01:55","Nashville","198.203.192.52","198.203.192.126","Blocked","morrisonwindows.ca","Phishing"
"2016-04-26","05:01:55","Nashville","198.203.192.52","198.203.192.126","Blocked","mail.morrisonwindows.ca","Phishing"
"2016-04-26","05:01:42","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:01:29","Frankfurt","10.164.117.222","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:01:20","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:01:19","Frankfurt","10.165.156.31","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:01:18","Frankfurt","10.165.156.48","193.155.119.57","Blocked","funsuslik.ru","Malware"
"2016-04-26","05:00:49","Frankfurt","10.165.154.126","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:49","Frankfurt","10.165.154.126","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:49","Frankfurt","10.165.154.126","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:49","Frankfurt","10.165.154.126","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:49","Frankfurt","10.165.154.126","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:49","Frankfurt","10.165.154.126","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:35","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:20","Frankfurt","10.165.156.31","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:13","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:11","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:11","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:11","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:06","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:06","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:06","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","05:00:03","BXN - (Management) ","10.165.164.113","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
